pmid,pmc_id,doi,title,first_author,authors,author_count,journal,publication_date,primary_type,all_publication_types,is_review,is_meta_analysis,is_guideline,is_systematic_review,has_fulltext,volume,issue,pages,appeared_in_iterations,num_iterations,is_duplicate
41209656,PMC12595275,10.1016/j.eclinm.2025.103574,Real-time risk prediction model for sepsis in patients with acute gastrointestinal bleeding: development and multicenter validation of a dynamic monitoring tool.,Jiang G,Jiang G; Sun S; Wang Q; Liu Z; Huang C ... (14 total),14,EClinicalMedicine,,Journal Article,Journal Article,False,False,False,False,True,90,,103574,iteration_2_and_3_combined,1,False
41209663,PMC12590286,10.1016/j.gore.2025.101971,"HPV profiles in Botswana: An analysis of healthy women, cervical intraepithelial neoplasia, and invasive cervical cancer.",Kernell C,Kernell C; MacDuffie E; Lin X; Gao L; Ramogola-Masire D ... (7 total),7,Gynecologic oncology reports,,Journal Article,Journal Article,False,False,False,False,True,62,,101971,iteration_2_and_3_combined,1,False
41209686,PMC12591817,10.1155/crom/5583430,Distinct Presentations of Langerhans Cell Histiocytosis in Children: A Case Series.,Arega G,Arega G; Asmelash K; Negussie MA; Mekonnen A,4,Case reports in oncological medicine,,Journal Article,Journal Article,False,False,False,False,True,2025,,5583430,iteration_2_and_3_combined,1,False
41209693,PMC12590256,10.1016/j.mmcr.2025.100747,VAPA strikes the patient again!,Soman R,Soman R; Mayya S; Ganpule S; Joe G,4,Medical mycology case reports,,Journal Article,Journal Article,False,False,False,False,True,50,,100747,iteration_2_and_3_combined,1,False
41209718,PMC12590253,10.1016/j.crmicr.2025.100488,Reduced fitness and enhanced immunogenicity of M. tuberculosis ural family isolates limit global spread.,Minias A,Minias A; Fiedorowicz L; Szulc-Kiełbik I; Kozińska M; Zabost A ... (12 total),12,Current research in microbial sciences,,Journal Article,Journal Article,False,False,False,False,True,9,,100488,iteration_2_and_3_combined,1,False
41209728,PMC12592065,10.3389/fmicb.2025.1669022,RapTB: a lung-derived hemoglobin fragment with activity against Mycobacterium tuberculosis.,Klevesath L,Klevesath L; Noschka R; Vomhof T; Mohnani J; Grieshober M ... (15 total),15,Frontiers in microbiology,,Journal Article,Journal Article,False,False,False,False,True,16,,1669022,iteration_2_and_3_combined,1,False
41209739,PMC12593480,10.3389/fmicb.2025.1657810,Postbiotics derived from recombinant lactic acid bacteria exhibit high IL6-binding capacity and suppress IL6-induced STAT3 signaling.,Zahirović A,Zahirović A; Zupančič Š; Verdir A; Nemec S; Kralj S ... (7 total),7,Frontiers in microbiology,,Journal Article,Journal Article,False,False,False,False,True,16,,1657810,iteration_2_and_3_combined,1,False
41209815,PMC12594312,10.20411/pai.v10i2.845,Defects in Innate and Intrinsic Immunity in Morocco: A Retrospective Analysis of the Genetic Landscape and Clinical Correlations.,Refaat M,Refaat M; Oujane C; Errami A; Aadam Z; Moundir A ... (14 total),14,Pathogens & immunity,,Journal Article,Journal Article,False,False,False,False,True,10,2,243-255,iteration_2_and_3_combined,1,False
41209826,PMC12589898,10.1002/pcn5.70230,A retrospective risk factor analysis in psychiatric inpatients with COVID-19 from 2020 to 2023 at a neuropsychiatric hospital in Tokyo.,Inagawa T,Inagawa T; Ariga H; Okano H; Enokida T; Usami T ... (9 total),9,PCN reports : psychiatry and clinical neurosciences,,Journal Article,Journal Article,False,False,False,False,True,4,4,e70230,iteration_2_and_3_combined,1,False
41209864,PMC12595997,10.7759/cureus.94213,Adult Acute Respiratory Distress Syndrome (ARDS) Caused by Human Rhinovirus During Janus Kinase Inhibitor Therapy for Rheumatoid Arthritis: A Case Report and Literature Review.,Choudhuri B,Choudhuri B; Patra S; Biswas P; Dasgupta A; Agarwal N ... (6 total),6,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94213,iteration_2_and_3_combined,1,False
41209878,PMC12595755,10.7759/cureus.94196,Laparoscopic Drainage of a Gas-Forming Liver Abscess in a Hostile Abdomen: Surgical Feasibility Does Not Guarantee Survival.,Falconi Santiago AH,Falconi Santiago AH; Cruz Méndez M; Mondragón Rosas E; Iniesta Vallejo MV; Navalón Calzada A ... (11 total),11,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94196,iteration_2_and_3_combined,1,False
41209883,PMC12590048,10.7759/cureus.93962,A Diagnostic Puzzle: Unveiling Tuberculosis Peritonitis in an Immunocompromised Patient.,Pereira A,Pereira A; Peixoto I; Silva A; Cardoso R; Sarmento H,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93962,iteration_2_and_3_combined,1,False
41209897,PMC12595518,10.7759/cureus.94170,"Screening and Risk Assessment of Hepatitis B and C Among Medical Students and Non-teaching Staff of Services Institute of Medical Sciences, Lahore.",Mahwish R,Mahwish R; Abbas F; Ali MQ; Mohamin M; Afzal S,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94170,iteration_2_and_3_combined,1,False
41209902,PMC12590065,10.7759/cureus.93907,Eyelid Ptosis as an Atypical Manifestation of Meningeal Cryptococcosis: A Case Report.,Sá R,Sá R; Goncalves H; Fraga Campos B; De Oliveira Simões F; Domingues RM ... (7 total),7,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93907,iteration_2_and_3_combined,1,False
41209915,PMC12596015,10.7759/cureus.94093,Clinical Spectrum and Prognostic Predictors of Guillain-Barré Syndrome: A Prospective Observational Study From South India.,Ravichandran H,Ravichandran H; Joseph R; Sengar P; Singh K; Mathiyalagan SA ... (10 total),10,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94093,iteration_2_and_3_combined,1,False
41209916,PMC12588824,10.7759/cureus.93975,A Comparative Analysis of Resistance Patterns in Rifampin-Resistant Tuberculosis: Mutations Within and Outside the Rifampicin Resistance-Determining Region.,Saeed H,Saeed H; Adnan M; Komal T; Rehman S; Kashif Munir M,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93975,iteration_2_and_3_combined,1,False
41209925,PMC12589674,10.7759/cureus.93984,A Cross-Sectional Study Comparing AI-Generated Educational Content on Pneumonia for Medical Professionals With UpToDate.,Grover A,Grover A; Kherodawala B; Uppal N; Jagadish A; Rani K ... (6 total),6,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93984,iteration_2_and_3_combined,1,False
41209929,PMC12595284,10.7759/cureus.94166,An Unusual Case of Nonneutropenic Fever Associated With Myelodysplasia and Sweet's Syndrome.,Lopez P,Lopez P; Abbey EJ; Adomako BY; Ahluwalia M; Simon K,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94166,iteration_2_and_3_combined,1,False
41209945,PMC12589147,10.7759/cureus.93979,Hemophagocytic Lymphohistiocytosis (HLH) Induced by Epstein-Barr Virus in a Patient With Human Immunodeficiency Virus (HIV) Infection.,Seelam H,Seelam H; Thida AM; Yunusova E; Levy R,4,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93979,iteration_2_and_3_combined,1,False
41209950,PMC12590089,10.7759/cureus.93923,Progressive Multifocal Leukoencephalopathy as the Initial Presentation of Undiagnosed HIV Infection: A Case Report.,Haseeb A,Haseeb A; Ahmad QT; Basit A; Samad M; Afridi A,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93923,iteration_2_and_3_combined,1,False
41209951,PMC12595514,10.7759/cureus.94174,A Case of Piperacillin-Induced Immune Thrombocytopenia: Diagnostic Challenges and Management.,Patel A,Patel A; Atodaria K; Rettew AC; Kottapalli N; Tetali P,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94174,iteration_2_and_3_combined,1,False
41209953,PMC12592733,10.7759/cureus.93977,Ceftriaxone for Methicillin-Susceptible Staphylococcus aureus Bacteremia: A Descriptive Case Series of Nine Patients During a Cefazolin Shortage.,Okinaka T,Okinaka T; Koga H; Matono T,3,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93977,iteration_2_and_3_combined,1,False
41209955,PMC12595750,10.7759/cureus.94195,Thymoma in Ectopic Thymus: An Overlooked Differential and a Pathologist's Dilemma.,Kalita P,Kalita P; Mawlong AK; Suiam N; Bhattacharjee M; Raphael V,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94195,iteration_2_and_3_combined,1,False
41209966,PMC12590091,10.7759/cureus.93995,Burkitt's Lymphoma Located in the Orbit: A Case Report.,Moussa Diadie B,Moussa Diadie B; Bakhil A; Mendes P; Hamama J; El Khatib K,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e93995,iteration_2_and_3_combined,1,False
41209973,PMC12591788,10.7759/cureus.94061,High-Resolution Spatial Surveillance of Sexually Transmitted Disease Risk in Urban Japan Using Hierarchical Hexagonal Grids (H3) and Quantum Geographic Information System (QGIS).,Horiike R,Horiike R; Kitsuda W; Nagai N; Sato M; Kondo I ... (7 total),7,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94061,iteration_2_and_3_combined,1,False
41209996,PMC12594282,10.7759/cureus.94143,Strategic Leverage Points in Implementing India's Nikshay Poshan Yojana for Tuberculosis Patients: A Scoping Review.,B A,B A; Cm C; M A; Gupta S,4,Cureus,,Review,"Journal Article, Review",True,False,False,False,True,17,10,e94143,iteration_2_and_3_combined,1,False
41210013,PMC12595582,10.7759/cureus.94183,Treatment of Prosthetic Vascular Graft Infections Using Cryopreserved Homografts: A Surgical Case Series.,Kamorov R,Kamorov R; Tkachev MI; Sidik AI; Khavandeev ML; Karpenko I ... (8 total),8,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94183,iteration_2_and_3_combined,1,False
41210055,PMC12595598,10.7759/cureus.94189,Liver Cirrhosis in Pregnancy and Its Fetal Outcomes: A Prospective Case Series.,Paramamanathan CP,Paramamanathan CP; Kumar K; Nagandla K; Wong KH,4,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94189,iteration_2_and_3_combined,1,False
41210057,PMC12591277,10.7759/cureus.94042,Acute Respiratory Distress Syndrome Caused by Varicella Pneumonia in an Immunocompetent Adult: A Case Report.,Zubaidi MK,Zubaidi MK; Sahib HH; Al-Khazaali YM; Ali MJ; Ahmed AJ,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94042,iteration_2_and_3_combined,1,False
41210058,PMC12592887,10.7759/cureus.94091,Think Addison's Disease: Disseminated Tuberculosis Presenting With Adrenal Crisis in a Young Male Patient.,Mohamed H,Mohamed H; Attia AM; John HT; Owies A; Varrier M,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94091,iteration_2_and_3_combined,1,False
41210072,PMC12593847,10.2147/IDR.S551524,Comparison of Computed Tomography Findings of Tuberculosis and Non-Tuberculous Mycobacterial Lung Infections.,Turkar A,Turkar A; Babalik A,2,Infection and drug resistance,,Journal Article,Journal Article,False,False,False,False,True,18,,5703-5710,iteration_2_and_3_combined,1,False
41210126,PMC12590181,10.3389/fpsyt.2025.1676559,Adverse childhood experiences and their impact on primary headache patients: a cross-sectional study.,Pabón Moreno A,Pabón Moreno A; Gonzalez Galindo V; Hurtado-Ortiz A; Licht-Ardila M; Manrique-Hernández EF ... (11 total),11,Frontiers in psychiatry,,Journal Article,Journal Article,False,False,False,False,True,16,,1676559,iteration_2_and_3_combined,1,False
41210149,PMC12595423,10.1016/j.rmcr.2025.102309,Life-threatening airway stenosis due to Scedosporium infection during nontuberculous mycobacteria treatment: A case report.,Kurosaki A,Kurosaki A; Mato N; Iijima A; Nakayama M; Yamamoto S ... (7 total),7,Respiratory medicine case reports,,Journal Article,Journal Article,False,False,False,False,True,58,,102309,iteration_2_and_3_combined,1,False
41210153,PMC12590224,10.1016/j.rmcr.2025.102302,Regorafenib pulmonary toxicity: A case of cavitary lung disease and ARDS treated with infliximab.,Dong M,Dong M; Kramer M; Gandhi T; George G,4,Respiratory medicine case reports,,Journal Article,Journal Article,False,False,False,False,True,58,,102302,iteration_2_and_3_combined,1,False
41210227,PMC12589089,10.3389/fped.2025.1657706,Connecting research and community: a methodological framework for investigating CMV transmission in childcare settings.,Del'Olio K,Del'Olio K; Geiger A; Terry J; Callaghan C; Howe L ... (32 total),32,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1657706,iteration_2_and_3_combined,1,False
41210231,PMC12592088,10.3389/fped.2025.1680460,Therapeutic plasma exchange in autoimmune diseases: a retrospective study in a tertiary pediatric hospital in Mexico.,Menchaca-Aguayo H,Menchaca-Aguayo H; Alpízar-Rodríguez D; León-Rodríguez C; Gutiérrez-Hernández R; Faugier-Fuentes E,5,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1680460,iteration_2_and_3_combined,1,False
41210232,PMC12592178,10.3389/fped.2025.1678128,Delivery-room and NICU admission temperatures in preterm infants <32 weeks at a tertiary centre in Saudi Arabia: associations with mortality and morbidity.,Ali K,Ali K; Alrahili M; Halabi S; Almahdi M; Alrsheedi S ... (15 total),15,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1678128,iteration_2_and_3_combined,1,False
41210234,PMC12592089,10.3389/fped.2025.1681564,"Epidemiological and clinical analysis of 291 children diagnosed with Chlamydia pneumoniae pneumonia: a 10-year retrospective study in Shijiazhuang, China.",Ma R,Ma R; Zhang Y; Wang Y; Liu Y; Ba C ... (6 total),6,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1681564,iteration_2_and_3_combined,1,False
41210235,PMC12589007,10.3389/fped.2025.1688416,Machine learning-based time-to-event survival analysis in pediatric patients with severe sepsis.,Huang Q,Huang Q; Zheng L; Cai R; Chen H,4,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1688416,iteration_2_and_3_combined,1,False
41210236,PMC12589051,10.3389/fped.2025.1639412,Case Report: Pulmonary color Doppler ultrasonography features of congenital tuberculosis in a preterm infant.,Zhou D,Zhou D; Guo W; Ma D; Zhang Y,4,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1639412,iteration_2_and_3_combined,1,False
41210238,PMC12592127,10.3389/fped.2025.1480705,Clinical outcomes in the era of test and treat among children living with HIV: a retrospective before/after study in Zambia.,Hamooya BM,Hamooya BM; Mutembo S; Siame L; Mutalange M; Cheelo C ... (18 total),18,Frontiers in pediatrics,,Journal Article,Journal Article,False,False,False,False,True,13,,1480705,iteration_2_and_3_combined,1,False
41210386,PMC12590223,10.1016/j.eclinm.2025.103578,Evaluating shock index for prediction of adverse maternal outcomes related to postpartum haemorrhage and maternal sepsis in Sierra Leone: a prospective observational cohort study.,Kuhrt K,Kuhrt K; Janneh F; Cole R; Ridout A; Fernandez-Turienzo C ... (8 total),8,EClinicalMedicine,,Journal Article,Journal Article,False,False,False,False,True,89,,103578,iteration_2_and_3_combined,1,False
41210417,PMC12595951,10.2147/HIV.S548947,"Prevalence of Weight Gain and Associated Factors Among People Living with HIV 6- and 12-Months Post Dolutegravir-Based Anti-Retroviral Regimen Initiation in Gulu, Uganda; A Hospital-Based Retrospective Cohort Study.",Kasibante NM,Kasibante NM; Tokema N; Kilama AD; Mpuuga M; Pitua I ... (7 total),7,"HIV/AIDS (Auckland, N.Z.)",,Journal Article,Journal Article,False,False,False,False,True,17,,361-372,iteration_2_and_3_combined,1,False
41210435,PMC12593176,10.21037/acr-2025-92,Treatment process of ALK and ROS1 double-rearranged lung adenocarcinoma cell carcinoma: a case report.,Zou J,Zou J; Wu H; Xie D; Liu J; Weng C ... (6 total),6,AME case reports,,Journal Article,Journal Article,False,False,False,False,True,9,,120,iteration_2_and_3_combined,1,False
41210455,PMC12593037,10.21037/acr-25-48,Hepatic disseminated mycobacterium infection: a case report and a literature review.,Li D,Li D; Zheng Y; Ao X; Liu Q; Zheng Z ... (6 total),6,AME case reports,,Journal Article,Journal Article,False,False,False,False,True,9,,119,iteration_2_and_3_combined,1,False
41210462,PMC12593067,10.21037/acr-24-294,Nasogastric tube feeding-induced iatrogenic empyema: a report of two cases and literature review.,Kawamoto N,Kawamoto N; Morita S; Watari M; Misumi K,4,AME case reports,,Journal Article,Journal Article,False,False,False,False,True,9,,148,iteration_2_and_3_combined,1,False
41210469,PMC12593031,10.21037/acr-25-11,Rare case of spontaneous extraperitoneal bladder rupture in an elderly bedbound female: a case report.,Villegas K,Villegas K; Sorathia A; Ekin U; Ismail M,4,AME case reports,,Journal Article,Journal Article,False,False,False,False,True,9,,151,iteration_2_and_3_combined,1,False
41210470,PMC12593049,10.21037/acr-2025-102,Unmasking tuberculous lymphadenitis in a middle-aged male with Hashimoto's thyroiditis: a case report.,Ramkumar P,Ramkumar P; Yaqub Y; Jerjes W,3,AME case reports,,Journal Article,Journal Article,False,False,False,False,True,9,,128,iteration_2_and_3_combined,1,False
41210544,PMC12592946,10.5005/jp-journals-10071-25071,A New Emerging Threat in Critical Care: Myroides odoratimimus Outbreak in a Tertiary Hospital.,Savci U,Savci U; Eser B; Sungur M; Yildiz SS; Akdogan O ... (7 total),7,"Indian journal of critical care medicine : peer-reviewed, official publication of Indian Society of Critical Care Medicine",,Journal Article,Journal Article,False,False,False,False,True,29,10,829-838,iteration_2_and_3_combined,1,False
41210545,PMC12592956,10.5005/jp-journals-10071-25064,Is Sepsis an Essential Fatty Acids Deficiency State?,Das UN,Das UN,1,"Indian journal of critical care medicine : peer-reviewed, official publication of Indian Society of Critical Care Medicine",,Journal Article,Journal Article,False,False,False,False,True,29,10,802-806,iteration_2_and_3_combined,1,False
41210592,PMC12595220,10.1155/crpu/8885401,Group C Beta Haemolytic Streptococcus Causing Necrotising Pneumonia Complicated With a Pyopneumothorax.,McLean W,McLean W; Port D; Sims D; Curtis O,4,Case reports in pulmonology,,Journal Article,Journal Article,False,False,False,False,True,2025,,8885401,iteration_2_and_3_combined,1,False
41210683,PMC12595251,10.7150/jca.116790,Development and validation of a nomogram to predict prognosis of patients with combined hepatocellular-cholangiocarcinoma after hepatic resection.,Liu R,Liu R; Wang S; Du Y; Wen T; Xiang L ... (8 total),8,Journal of Cancer,,Journal Article,Journal Article,False,False,False,False,True,16,14,4127-4138,iteration_2_and_3_combined,1,False
41210693,PMC12595248,10.7150/jca.116713,Expression of CX3CL1 in the neoplastic lung tissue of squamous cell lung cancer.,Salgado-Aguayo A,Salgado-Aguayo A; Rivas-Fuentes S; Vázquez-Manríquez ME; Soto-Nava M; Luna-Rivero C ... (7 total),7,Journal of Cancer,,Journal Article,Journal Article,False,False,False,False,True,16,14,4147-4154,iteration_2_and_3_combined,1,False
41210881,PMC12589918,10.3389/fmed.2025.1597782,"Respiratory infections in the post-COVID-19 era: impact, prevalence, and clinical characteristics of bacterial and viral co-infections.",Trifonova I,Trifonova I; Korsun N; Levterova V; Pavlova D; Simeonovski I ... (14 total),14,Frontiers in medicine,,Journal Article,Journal Article,False,False,False,False,True,12,,1597782,iteration_2_and_3_combined,1,False
41210897,PMC12591177,10.1002/jha2.70158,"Clinical Presentation, Treatment, and Outcomes of 28 Patients With Castleman Disease: A Retrospective Analysis of an Italian Cohort.",Cristinelli C,Cristinelli C; Merli M; Lucioni M; Gotti M; Sciarra R ... (15 total),15,EJHaem,,Journal Article,Journal Article,False,False,False,False,True,6,6,e70158,iteration_2_and_3_combined,1,False
41210929,PMC12595239,10.1155/ipid/7594073,Prospects and Research Trends of Tuberculosis in Iran: A Bibliometric Study With a Science Mapping Approach.,Azimi S,Azimi S; Bashardoust B; Mohammadi M,3,Interdisciplinary perspectives on infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,2025,,7594073,iteration_2_and_3_combined,1,False
41210934,PMC12595384,10.1016/j.puhip.2025.100669,Overcoming barriers in HIV testing: Impact and challenges of HIV self-testing in Brazil's high-risk populations.,Toledo JPC,Toledo JPC,1,"Public health in practice (Oxford, England)",,Letter,Letter,False,False,False,False,True,10,,100669,iteration_2_and_3_combined,1,False
41210935,PMC12593694,10.1016/j.puhip.2025.100675,Using chest X-ray to screen for Tuberculosis on arrival to prison: A service evaluation.,Perrett SE,Perrett SE; Backx M; Lewandowski E; Lightburn R; Roberts S ... (8 total),8,"Public health in practice (Oxford, England)",,Journal Article,Journal Article,False,False,False,False,True,10,,100675,iteration_2_and_3_combined,1,False
41211019,PMC12594019,10.21037/mhealth-25-25,A mobile health-based alcohol reduction intervention and its usability among persons with Human Immunodeficiency Virus in Uganda.,Adong J,Adong J; Fatch R; Sanyu N; Katusiime A; Emenyonu NI ... (7 total),7,mHealth,,Journal Article,Journal Article,False,False,False,False,True,11,,62,iteration_2_and_3_combined,1,False
41211027,PMC12595966,10.2147/JMDH.S547136,Global Research Trends in Sepsis-Associated Coagulopathy: A Web of Science-Based Bibliometric Analysis (2000-2024).,Wang X,Wang X; Liu Z; Fang B; Li L,4,Journal of multidisciplinary healthcare,,Review,"Journal Article, Review",True,False,False,False,True,18,,7235-7257,iteration_2_and_3_combined,1,False
41211059,PMC12596033,10.1515/biol-2025-1186,Sepsis complicated by haemophagocytic lymphohistiocytosis triggered by methicillin-resistant Staphylococcus aureus and human herpesvirus 8 in an immunocompromised elderly patient: A case report.,He M,He M; Chen Y; Huang S; Wang Y; Lin G ... (6 total),6,Open life sciences,,Journal Article,Journal Article,False,False,False,False,True,20,1,20251186,iteration_2_and_3_combined,1,False
41211073,PMC12591255,10.14740/gr2053,Predictors of Development of Hepatocellular Carcinoma in Non-Cirrhotic Patients With Metabolic Dysfunction-Associated Steatotic Liver Disease/Metabolic Dysfunction-Associated Steatohepatitis - A Retrospective Analysis of the National Inpatient Sample Database.,Dhruv S,Dhruv S; Ginnaram S; Fonkam A; Boger J,4,Gastroenterology research,,Journal Article,Journal Article,False,False,False,False,True,18,5,224-231,iteration_2_and_3_combined,1,False
41211085,PMC12594472,10.21980/J8.52187,Myopericarditis and Pulmonary Edema.,Saffarini LA,Saffarini LA,1,Journal of education & teaching in emergency medicine,,Journal Article,Journal Article,False,False,False,False,True,10,4,O1-O30,iteration_2_and_3_combined,1,False
41211089,PMC12595365,10.1016/j.infpip.2025.100487,New Delhi metallo-β-lactamase-1 -producing Klebsiella oxytoca sequence type 2 from toilets as the likely source of nosocomial transmission to patients - a root cause analysis.,Eriksen HD,Eriksen HD; Porsbo LJ; Bang B; Ank N; Hasman H,5,Infection prevention in practice,,Journal Article,Journal Article,False,False,False,False,True,7,4,100487,iteration_2_and_3_combined,1,False
41211098,PMC12591231,10.14740/jmc5126,Histoplasmosis-Associated Hemophagocytic Lymphohistiocytosis in the Setting of Granulomatosis With Polyangiitis.,Naqvi STS,Naqvi STS; Shakesprere J; Wojdyla G; Holley N; Randall C ... (7 total),7,Journal of medical cases,,Journal Article,Journal Article,False,False,False,False,True,16,11,427-433,iteration_2_and_3_combined,1,False
41211182,PMC12595991,10.2147/PPA.S558068,"Latent Profile Analysis and Influencing Factors of Medication-Related Burden in Multidrug-Resistant Tuberculosis Patients in Chengdu, China.",Li Y,Li Y; Yu Q; Yao R; Yang X; Wan B ... (14 total),14,Patient preference and adherence,,Journal Article,Journal Article,False,False,False,False,True,19,,3387-3397,iteration_2_and_3_combined,1,False
41211238,PMC12591013,10.24248/eahrj.v9i1.824,Changes in Sexual Risk-taking Behaviours Among Men After Participating in the PEST4MEN HIV Self-Testing Intervention in Two Fishing Communities in Central Uganda.,Matovu JKB,Matovu JKB; Namazzi G,2,The East African health research journal,,Journal Article,Journal Article,False,False,False,False,True,9,1,66-77,iteration_2_and_3_combined,1,False
41211239,PMC12591024,10.24248/eahrj.v9i1.823,Xpert MTB/RIF Ultra Ct Value: A Quick Indicator of Sputum Bacillary Load and Smear Status Prediction in Individuals with Pulmonary Tuberculosis.,Kuchaka DJ,Kuchaka DJ; Juma SP; Shekimweri EA; Swema BM; Sakasaka PA ... (7 total),7,The East African health research journal,,Journal Article,Journal Article,False,False,False,False,True,9,1,58-65,iteration_2_and_3_combined,1,False
41211268,PMC12591017,10.7759/cureus.96215,"Infective Endocarditis Associated With Intravenous Drug Use: Clinical Course, Biological Characteristics, and Outcomes of a Romanian Cohort.",Nanu AA,Nanu AA; Lazar MI; Florescu SA,3,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,11,e96215,iteration_2_and_3_combined,1,False
41211313,PMC12595946,10.7717/peerj.20076,Gardnerella species exhibit synergy in their ability to displace Lactobacillus crispatus adhered to HeLa cells.,Lima Â,Lima Â; Castro J; Muzny CA; Cerca N,4,PeerJ,,Journal Article,Journal Article,False,False,False,False,True,13,,e20076,iteration_2_and_3_combined,1,False
41211328,PMC12591818,10.1155/crdi/5580312,Rare Case of Concomitant Pulmonary Tuberculosis and Cytomegalovirus Infection in an Immunocompetent Patient.,Sulaiman TO,Sulaiman TO; Sajid J; Al-Bozom IA; Arshad A; Sayed SK ... (6 total),6,Case reports in infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,2025,,5580312,iteration_2_and_3_combined,1,False
41211375,PMC12592066,10.3389/fpubh.2025.1659887,An intersectionality perspective on tuberculosis: social determinants affecting tuberculosis mortality rate in Ecuador.,Rodríguez-Pazmiño ÁS,Rodríguez-Pazmiño ÁS; Paredes-Núñez D; Ramos-Sarmiento D; Lalangui-Vivanco K; Orlando SA ... (8 total),8,Frontiers in public health,,Journal Article,Journal Article,False,False,False,False,True,13,,1659887,iteration_2_and_3_combined,1,False
41211377,PMC12592102,10.3389/fpubh.2025.1668530,Clinical epidemiology and prognostic factors in patients with KPC-producing K. pneumoniae infections: a retrospective cohort study.,Feng Q,Feng Q; Song Y; Ha X,3,Frontiers in public health,,Journal Article,Journal Article,False,False,False,False,True,13,,1668530,iteration_2_and_3_combined,1,False
41211395,PMC12588939,10.3389/fpubh.2025.1663473,A multi-method spatial analysis of dysentery incidence determinants across Chinese provinces.,Hu K,Hu K; Yang X; Ou S; Li C; Zhang X ... (7 total),7,Frontiers in public health,,Journal Article,Journal Article,False,False,False,False,True,13,,1663473,iteration_2_and_3_combined,1,False
41211398,PMC12593514,10.3389/fpubh.2025.1671581,"The delivery modes and morbidity/mortality in very preterm infants with birth weight <1,500 g: a retrospective cohort study.",Wang H,Wang H; Xu X; Zhang M; He Y,4,Frontiers in public health,,Journal Article,Journal Article,False,False,False,False,True,13,,1671581,iteration_2_and_3_combined,1,False
41211441,PMC12588830,10.3389/fonc.2025.1642867,Real-world safety profile of sonidegib: a disproportionality analysis based on the FDA adverse event reporting system.,Zhao K,Zhao K; Li Q; Qin M; Xiao S; Li J ... (6 total),6,Frontiers in oncology,,Journal Article,Journal Article,False,False,False,False,True,15,,1642867,iteration_2_and_3_combined,1,False
41211504,PMC12589971,10.1016/j.gastha.2025.100800,Elevated Homocysteine is Associated With Liver Fibrosis in Metabolic Dysfunction-Associated Steatotic Liver Disease in a Sex- and Menopause-Specific Manner.,Suzuki M,Suzuki M; Kim HY; Reed MC; Nijhout HF; Cruikshank A ... (11 total),11,Gastro hep advances,,Journal Article,Journal Article,False,False,False,False,True,5,1,100800,iteration_2_and_3_combined,1,False
41211518,PMC12592679,10.1002/hsr2.71457,Investigating the Associated Factors of Mood Disorders and Fatigue in Multiple Sclerosis Patients With Cognitive Impairment: A Cross-Sectional Study.,Sedighi B,Sedighi B; Afshar PJ; Jafari S,3,Health science reports,,Journal Article,Journal Article,False,False,False,False,True,8,11,e71457,iteration_2_and_3_combined,1,False
41211521,PMC12592683,10.1002/hsr2.71470,Predicting Infectious Disease Incidence After Flooding Using Artificial Intelligence Models: A Retrospective Pre-Post Cohort Study Using Routinely Collected EHR Data.,Safari M,Safari M; Zali A; Hatami H; Jajin EA; Akhlaghdoust M,5,Health science reports,,Journal Article,Journal Article,False,False,False,False,True,8,11,e71470,iteration_2_and_3_combined,1,False
